ID,NameNoAuthors,LongitudeDecimal,LatitudeDecimal
121749,Heinsia myrmoecia,9.98333,1.96667
121751,Heinsia crinita var. scitula,13.0667,-5.63333
121752,Heinsia crinita var. scitula,10.1433,-2.745
121753,Heinsia crinita var. scitula,10,-2.76667
121762,Heinsia myrmoecia,10.1413,1.60691
121763,Heinsia myrmoecia,10.0369,1.59817
121764,Heinsia myrmoecia,10.0333,1.61667
121829,Ixora synactica,10.4638,3.14799
121830,Ixora synactica,10.4709,3.15228
121831,Ixora synactica,10.4251,3.11523
121836,Ixora batesii,12.8267,2.58428
122254,Pavetta batesiana,10.5333,-2.53333
122258,Pavetta batesiana,10.3847,-1.93383
122259,Pavetta batesiana,11.7534,-1.65081
122260,Pavetta mayumbensis,10.7521,-0.08175
122261,Pavetta microthamnus,11.3667,3.95
122263,Pavetta microthamnus,10.2333,0.55
122264,Pavetta microthamnus,12.8333,0.5
121849,Leptactina rheophytica,9.88333,1.23333
121883,Pauridiantha siderophila,13.6106,-2.88775
121884,Pauridiantha mayumbensis,13.2386,-2.89833
121885,Pauridiantha mayumbensis,10.2667,0.433333
121887,Pauridiantha mayumbensis,10.5333,-2.66667
121889,Pauridiantha longistipula,10.4032,0.614139
121890,Pauridiantha crystallina,10.4032,0.613639
121891,Pauridiantha letestuana,10.5593,-1.42931
121892,Pauridiantha crystallina,10.3484,-1.94372
121893,Pauridiantha crystallina,11.7555,-1.64953
121894,Pauridiantha letestuana,11.7555,-1.64953
121895,Pauridiantha triflora,11.7648,-1.61872
122167,Pauridiantha siderophila,12.5372,1.37017
122168,Pauridiantha siderophila,12.5353,1.37283
122169,Pauridiantha mayumbensis,12.7447,0.155556
122172,Pauridiantha mayumbensis,10.4,-2.21667
121920,Pauridiantha crystallina,10.1924,0.432303
121922,Pauridiantha mayumbensis,9.84167,-1.89667
121923,Pauridiantha letestuana,10.5,-1.41667
121924,Pauridiantha mayumbensis,9.91667,-1.91667
121925,Pauridiantha mayumbensis,10.8333,-0.416667
121927,Pauridiantha mayumbensis,10.3333,-1.66667
121928,Pauridiantha mayumbensis,12.7333,-0.916667
121929,Pauridiantha longistipula,10.4034,0.613722
121930,Pauridiantha siderophila,13.0667,0.416667
121931,Pauridiantha mayumbensis,10.5833,-0.083333
121932,Pauridiantha mayumbensis,10.5833,-0.083333
121933,Pauridiantha letestuana,10.3333,-2.25
121934,Pauridiantha mayumbensis,10.1467,-2.67667
122016,Pauridiantha mayumbensis,9.83954,-1.91654
122017,Pauridiantha mayumbensis,9.83333,-1.86667
122019,Pauridiantha mayumbensis,11.4,0.4
122021,Pauridiantha mayumbensis,11.5833,0.666667
122022,Pauridiantha mayumbensis,12.75,-0.783333
122023,Pauridiantha mayumbensis,10.75,-0.083333
122025,Pauridiantha crystallina,10.1833,0.35
122028,Pauridiantha mayumbensis,11.2146,0.39743
122030,Pauridiantha mayumbensis,9.88,-1.94833
122031,Pauridiantha smetsiana,10.0383,-1.90167
123948,Sericanthe petitii,10.4167,-2.03333
123951,Sericanthe petitii,10.4833,-2.55
123952,Sericanthe petitii,11.1833,0.75
123953,Sericanthe petitii,10.5833,-2.6
123957,Sericanthe gabonensis,9.86667,-1.91667
123959,Sericanthe roseoides,15.1,-5.13333
123960,Sericanthe roseoides,15.1,-5.13333
123961,Sericanthe roseoides,15.15,-5.18333
123962,Sericanthe roseoides,14.9,-5.45
123963,Sericanthe roseoides,15.1167,-5.13333
123964,Sericanthe roseoides,15.1,-5.13333
123965,Sericanthe roseoides,14.9,-5.45
123966,Sericanthe roseoides,14.9,-5.45
123967,Sericanthe roseoides,15.2167,-5.3
123974,Sericanthe pellegrinii,13.0667,-5.63333
123975,Sherbournia myosura,12.8667,0.56667
123978,Sherbournia ailarama,10.6167,2.98333
123979,Sherbournia ailarama,10.6167,2.98333
123980,Sherbournia ailarama,10.6167,2.98333
123981,Sherbournia ailarama,10.6167,2.98333
123982,Sherbournia ailarama,10.6167,2.98333
123983,Sherbournia ailarama,10.6167,2.98333
123984,Sherbournia ailarama,10.6167,2.98333
123985,Sherbournia ailarama,10.31135,1.65788
123986,Sherbournia ailarama,10.3,1.65
123987,Sherbournia ailarama,11.75,-1.25
123988,Sherbournia ailarama,10.3,1.65
123992,Sherbournia myosura,11.9167,-0.683333
123993,Sherbournia myosura,14.65,0.55
123994,Sherbournia myosura,12.8667,0.56667
123995,Sherbournia myosura,12.6833,-0.816667
123997,Sherbournia myosura,14.65,0.55
123998,Sherbournia ailarama,10.35,0.616667
123999,Sherbournia ailarama,11.9,1.53333
124000,Sherbournia ailarama,10.9,0.95
124001,Sherbournia ailarama,10.255434,0.40147
124002,Sherbournia ailarama,11.3667,-1.75
122032,Pauridiantha mayumbensis,11.3333,-1.75
122034,Pauridiantha letestuana,10.753,-0.081667
122035,Pauridiantha mayumbensis,11.7667,-1.65
122038,Pauridiantha mayumbensis,11.3167,0.933333
122039,Pauridiantha crystallina,10.2667,0.583333
122040,Pauridiantha longistipula,10.3833,0.616667
122041,Pauridiantha smetsiana,10.2667,-1.08333
122042,Pauridiantha triflora,11.7532,-1.67267
122043,Pauridiantha mayumbensis,13.0598,-0.718167
122045,Pauridiantha letestuana,10.7833,-0.066667
122046,Pauridiantha crystallina,13,-2.05
122047,Pauridiantha triflora,10.3899,-1.87686
122048,Pauridiantha crystallina,10.3899,-1.87686
122049,Pauridiantha mayumbensis,11.1667,0.783333
122050,Pauridiantha mayumbensis,12.5751,-0.971667
122051,Pauridiantha letestuana,10.6482,-1.96064
122054,Pauridiantha crystallina,11.2854,-1.22847
122055,Pauridiantha mayumbensis,10.5833,-2.6
122057,Pauridiantha mayumbensis,10.8283,-0.325
122058,Pauridiantha mayumbensis,10.3983,-2.135
122059,Pauridiantha smetsiana,9.85,-1.9
122064,Pauridiantha mayumbensis,10.4583,-2.40933
122065,Pauridiantha pleiantha,10.4,-2.21667
122066,Pauridiantha mayumbensis,10.5683,-2.51683
122067,Pauridiantha mayumbensis,9.90833,-1.90167
122069,Pauridiantha mayumbensis,11.4167,-1.91667
122070,Pauridiantha letestuana,10.4333,-1.3
122072,Pauridiantha pleiantha,10.4527,-2.67933
122074,Pauridiantha mayumbensis,10.3333,-2.25
122076,Pauridiantha pleiantha,10.4367,-2.64667
122079,Pauridiantha pleiantha,10.4444,-2.65028
122080,Pauridiantha siderophila,13.1333,1.08333
122081,Pauridiantha mayumbensis,10.4028,-2.011
122082,Pauridiantha smetsiana,9.84333,-1.89833
122083,Pauridiantha mayumbensis,9.88333,-1.9
122084,Pauridiantha mayumbensis,10.541,-2.62583
122085,Pauridiantha mayumbensis,10.4417,-1.345
122086,Pauridiantha mayumbensis,9.87833,-1.94333
122088,Pauridiantha smetsiana,9.9,-1.94667
122089,Pauridiantha mayumbensis,11.8833,-0.2
122091,Pauridiantha crystallina,10.4,0.616667
122092,Pauridiantha mayumbensis,10,0.6
122094,Pauridiantha mayumbensis,9.88333,-1.78333
122095,Pauridiantha mayumbensis,9.88333,-1.78333
122096,Pauridiantha smetsiana,9.88333,-1.78333
122097,Pauridiantha mayumbensis,12.4167,-0.25
122098,Pauridiantha mayumbensis,11.15,0.883333
122099,Pauridiantha mayumbensis,10.6667,-2.5
122100,Pauridiantha mayumbensis,11.3667,0.733333
122101,Pauridiantha mayumbensis,9.86667,-1.93333
122102,Pauridiantha mayumbensis,9.85,-1.96667
122104,Pauridiantha mayumbensis,9.83333,-1.91667
122105,Pauridiantha mayumbensis,11.1167,0.2
122106,Pauridiantha longistipula,9.96667,1.43333
122107,Pauridiantha longistipula,9.76643,1.353074
122108,Pauridiantha longistipula,9.96667,1.36667
122109,Pauridiantha longistipula,9.96667,1.36667
122111,Pauridiantha mayumbensis,10.775,-0.4
122118,Pavetta crystalensis,10.3,1.65
122119,Pavetta microthamnus,10.0333,1.1
122120,Pavetta microthamnus,10.0333,1.61667
122121,Pavetta microthamnus,11.2722,2.7163
122122,Pavetta mpomii,10.3167,1.56667
122123,Pauridiantha smetsiana,9.91667,-1.91667
122125,Pauridiantha smetsiana,9.85,-1.93333
122126,Pauridiantha mayumbensis,9.88333,-1.94333
122127,Pauridiantha mayumbensis,10.4,0.616667
122128,Pauridiantha mayumbensis,10,-1.83333
122129,Pauridiantha smetsiana,9.88333,-1.9
122130,Pauridiantha letestuana,10.4674,-2.00764
122131,Pauridiantha mayumbensis,12.5,-1.11667
122132,Pauridiantha mayumbensis,10.5833,-0.083333
122133,Pauridiantha siderophila,13.1333,1.08333
122134,Pauridiantha mayumbensis,13,-0.666667
122140,Pavetta mpomii,10.0195,2.79682
122143,Pavetta kribiensis,10.4103,3.13389
122144,Pavetta renidens,10.4221,3.05208
122145,Pavetta renidens,10.4221,3.05208
122147,Pavetta mpomii,10.9,1.78333
122148,Pavetta batesiana,12.7,-0.833333
122151,Pavetta microthamnus,10.0167,0.816667
122152,Pavetta kribiensis,10.2463,2.71458
122154,Pavetta microthamnus,12.9333,-4.98333
122156,Pavetta microthamnus,15.7667,-4.31667
122157,Pauridiantha mayumbensis,9.88333,-1.78333
122158,Pauridiantha mayumbensis,13.3,-0.883333
122160,Pauridiantha letestuana,11.3333,-1.75
122180,Pauridiantha mayumbensis,13.2027,1.1256
122182,Pauridiantha mayumbensis,10.2831,-1.12722
122190,Pavetta kribiensis,10.0333,3
122192,Pavetta kribiensis,9.98333,2.98333
122193,Pavetta kribiensis,10.2,3.06667
122194,Pavetta robusta,12.3667,3.01667
122199,Pavetta kribiensis,10.4167,3.16667
122204,Pavetta kribiensis,10.4103,3.13389
122205,Pavetta mpomii,10.4167,2.4
122206,Pavetta kribiensis,9.89875,2.88208
122207,Pavetta kribiensis,10.1988,2.76458
122208,Pavetta laxa,10.9833,2.25
122217,Pavetta microthamnus,13.05,-4.75
122218,Pavetta microthamnus,18.9333,-5.31667
122219,Pavetta microthamnus,10.6475,3.32536
122221,Pavetta mpomii,11.7667,-1.65
122222,Pavetta mpomii,10.3833,1.95
122224,Pavetta kribiensis,10.1817,2.24556
122225,Pavetta dolichosepala,12.1333,-5.13333
122226,Pavetta robusta,12.8167,1.5
122228,Pavetta microthamnus,12.8331,-1.00133
122229,Pavetta batesiana,9.535,-1.945
122230,Pavetta mpomii,10.2833,1.66667
122232,Pavetta mpomii,11.3223,1.36935
122233,Pavetta crystalensis,10.2913,1.66015
122234,Pentaloncha humilis,10.4057,0.6385
122235,Pentaloncha humilis,11.1317,-1.145
122236,Pentaloncha humilis,10.4,-2.21667
122237,Pentaloncha humilis,10.4,0.616667
122238,Pentaloncha humilis,10.3833,0.616667
122239,Pentaloncha humilis,10.2667,0.6
122240,Pentaloncha humilis,11.7667,-1.65
122241,Pentaloncha humilis,10.0586656,0.5368192
122242,Pentaloncha humilis,10.4,0.616667
122243,Pentaloncha humilis,10.8117,-0.43
122244,Pentaloncha humilis,10.1833,0.5
122245,Pentaloncha humilis,10.1833,0.266667
122246,Pavetta microthamnus,12.8,0.5
122248,Pavetta microthamnus,13.1333,1.08333
122249,Pavetta microthamnus,13.1333,1.08333
122250,Pavetta microthamnus,13.1333,1.08333
122251,Pavetta microthamnus,13.1333,1.08333
122252,Pavetta microthamnus,13.2,1.1
122253,Pavetta microthamnus,13.2,1.1
122265,Pavetta microthamnus,13.2,1.08333
122266,Pavetta microthamnus,9.67778,-2.22722
122268,Pavetta mayumbensis,10.2803,0.455833
122270,Pavetta mayumbensis,10.4114,0.641472
122271,Pavetta mayumbensis,10.0634,0.441528
122272,Pavetta microthamnus,9.8,-2.06667
122273,Pavetta renidens,10.19,2.27167
122275,Pavetta mayumbensis,10.02,2.79778
122276,Pavetta kribiensis,10.1397,2.32194
122277,Pavetta renidens,10.1867,2.25306
122278,Pavetta dolichosepala,9.68,-2.23056
122279,Pavetta batesiana,10.4,-2.21667
122280,Pavetta batesiana,10.55,-2.46667
122281,Pavetta batesiana,10.5,-2.2
122282,Pavetta microthamnus,10.4,-2.21667
122283,Pavetta microthamnus,13.1833,1.06667
122284,Pavetta microthamnus,13.1333,1.08333
122285,Pavetta microthamnus,11.5833,-1.4
122287,Pavetta microthamnus,10.4167,3.53333
122290,Pavetta microthamnus,13.4612,0.8285
122291,Pavetta microthamnus,11.3667,0.733333
122292,Pavetta microthamnus,10.4167,0.6
122293,Pavetta batesiana,10.417,-2.01933
122294,Pavetta microthamnus,9.83333,-1.91667
122295,Pavetta microthamnus,10.1833,0.266667
122297,Pavetta dolichosepala,9.71167,-2.43167
122299,Pavetta dolichosepala,9.6,-2.31667
122300,Pavetta microthamnus,12.8,0.5
122301,Pavetta microthamnus,10.4167,3.08333
122302,Pavetta microthamnus,11.2667,2.71667
122303,Pavetta microthamnus,10.3667,0.633333
122306,Pavetta microthamnus,13.1333,1.08333
122309,Pavetta crystalensis,11.0348,1.45745
122310,Pavetta mpomii,11.3223,1.36935
122311,Pavetta crystalensis,10.3,1.65
122312,Pavetta crystalensis,11.0348,1.45745
122313,Pavetta mpomii,10.2982,1.66363
122314,Pavetta crystalensis,10.0333,1.61667
122315,Pavetta mpomii,10.2833,1.66667
122316,Pavetta mpomii,10.2833,1.66667
122317,Pavetta crystalensis,11.2,1.06667
122318,Pavetta microthamnus,11.21,1.00167
122319,Pavetta microthamnus,11.2722,2.7163
122320,Pavetta microthamnus,11.2722,2.7163
122321,Pavetta crystalensis,10.2991,1.6244
122322,Pavetta robusta,12.5673,1.38583
122323,Pavetta mpomii,10.6333,1.63333
122325,Pavetta crystalensis,10.0811,1.62032
122326,Pavetta crystalensis,10.3115,1.66113
122327,Pavetta microthamnus,10.0755,1.62485
122328,Pavetta microthamnus,10.0781,1.61887
122329,Pavetta crystalensis,10.303,1.66298
122330,Pavetta microthamnus,11.3833,3.96667
122331,Pavetta crystalensis,10.0964,1.61001
122332,Pavetta crystalensis,10.2063,1.43838
122333,Pavetta mpomii,10.5333,2.71667
122337,Pavetta kribiensis,10.2463,2.71458
122362,Pavetta microthamnus,11.0348,1.45745
122363,Pentaloncha humilis,10.5833,-0.083333
122364,Pentaloncha humilis,13.1,-4.93333
122365,Pentaloncha humilis,13.1083,-4.85
122366,Pentaloncha humilis,10.2833,0.45
122367,Pentaloncha humilis,10.2667,0.583333
122368,Pentaloncha humilis,10.75,-0.083333
122369,Pentaloncha humilis,10.2833,0.45
122370,Pentaloncha humilis,10.3,0.55
122371,Pentaloncha humilis,10.25,0.533333
122372,Pentaloncha humilis,10.5833,-0.083333
122391,Pentaloncha humilis,10.5833,-0.083333
122392,Pentaloncha humilis,10.1333,0.55
122393,Pentaloncha humilis,10.1333,0.55
122394,Pentaloncha humilis,11.5,-1.7
122395,Pentaloncha humilis,10.4032,0.614139
122396,Pentaloncha humilis,10.309,0.560778
122397,Pentaloncha humilis,11.7555,-1.64953
122398,Pentaloncha humilis,11.4586,-1.69028
122399,Pentaloncha humilis,11.34,-1.71933
122401,Pentaloncha humilis,10.279,0.454
122402,Pentaloncha humilis,10.35,0.483333
122403,Pentaloncha humilis,10.4033,0.613333
122404,Pentaloncha humilis,10.25,0.433333
122405,Pentaloncha humilis,10.2833,0.433333
122406,Pentaloncha humilis,10.3,0.483333
122407,Pentaloncha humilis,10.1833,0.266667
122430,Pentaloncha humilis,10.775,-0.4
122431,Pentaloncha humilis,10.775,-0.4
122432,Pentaloncha humilis,10.775,-0.4
123709,Rutidea gabonensis,9.43333,0.433333
123680,Rothmannia jollyana,11.25,-1.75
124034,Tarenna calliblepharis,16.0667,1.61667
124035,Sherbournia ailarama,10.6794,2.54417
124036,Sherbournia ailarama,10.3565,2.4065
124037,Sherbournia ailarama,10.7333,3.1
124040,Sherbournia myosura,12.6487,0.569833
124041,Sherbournia ailarama,10.6667,-3.16833
124043,Sherbournia ailarama,10.3,1.65
124045,Sherbournia ailarama,10.4673,1.58392
124046,Pauridiantha makakana,11.1546,2.79875
123968,Sericanthe roseoides,15.3333,-4.38333
123969,Sericanthe roseoides,14.3667,-5.83333
123970,Sericanthe pellegrinii,12.0833,-2.48333
123971,Sericanthe roseoides,14.9,-5.45
123972,Sericanthe roseoides,15.0833,-5.11667
123973,Sericanthe pellegrinii,13.0667,-5.63333
123636,Rutidea ferruginea,10.0586656,0.5368192
123637,Rutidea ferruginea,10.2,0.883333
123699,Rothmannia jollyana,9.45,0.383333
123717,Rutidea ferruginea,10.25,0.533333
123719,Rutidea gabonensis,9.45,0.416667
123720,Rutidea ferruginea,10.2767,0.452667
123721,Rutidea ferruginea,10.3333,0.666667
123723,Rutidea ferruginea,10.4167,3.08333
123725,Rutidea ferruginea,9.96667,1.36667
123782,Sericanthe roseoides,15.1167,-5.13333
123783,Sericanthe roseoides,14.25,-5.7
123784,Sericanthe roseoides,13.9667,-5.21667
123785,Sericanthe pellegrinii,10.4,-2.21667
123786,Sericanthe petitii,10.45,-2.4
123787,Sericanthe pellegrinii,10.5269,-2.85111
123788,Sericanthe pellegrinii,10.5,-2.5
123789,Sericanthe pellegrinii,12.7167,-1.01667
123790,Sericanthe petitii,11.7833,0.3
123835,Mocquerysia multiflora,13.0667,-5.63333
123836,Mocquerysia distans,11.9167,-0.283333
123837,Mocquerysia multiflora,13.3667,-5.51667
123838,Mocquerysia distans,12.25,-0.25
123839,Mocquerysia multiflora,10.6667,-2.5
123840,Mocquerysia distans,12.25,-0.266667
123935,Sericanthe gabonensis,10,-1.83333
123937,Sericanthe gabonensis,9.91667,-1.91667
123938,Sericanthe testui var. pseudosalacia,13.1979,1.10065
123939,Sericanthe gabonensis,9.83333,-1.91667
123940,Sericanthe gabonensis,9.86667,-1.91667
123942,Sericanthe gabonensis,9.9,-1.93333
123943,Sericanthe gabonensis,11.9267,1.29167
123944,Sericanthe lowryana,10.5292,3.18686
123945,Sericanthe lowryana,10.5408,2.7545
123947,Sericanthe mpassa,12.816667,0.516667
124021,Sherbournia ailarama,10.5335,2.78162
124023,Tarenna jolinonii,14.1667,-3.25
124025,Tarenna jolinonii,10.2333,-1.06667
124026,Tarenna jolinonii,10.5389,-2.63583
124028,Tarenna jolinonii,10.9833,-1.26667
124030,Tarenna jolinonii,10.4917,-2.38333
124032,Tarenna jolinonii,10.4667,-0.466667
124033,Tarenna jolinonii,10.6667,-1.03333
124063,Pauridiantha makakana,10.5249,2.79143
124065,Pauridiantha makakana,10.1979,2.72875
124066,Pauridiantha makakana,10.536,3.1943
124067,Pauridiantha makakana,10.5364,2.76803
124265,Tricalysia fangana,12.7543,2.58044
124399,Zanthoxylum bouetense,12.8,0.5
124069,Tarenna jolinonii,10.9,0.95
124070,Tarenna jolinonii,10.4133,-2.03217
124071,Tarenna jolinonii,9.88333,-1.78333
124072,Tarenna jolinonii,11.2833,0.716667
124073,Tarenna jolinonii,10.9002,0.977
124074,Tarenna jolinonii,9.78333,0.25
124003,Sherbournia ailarama,10.35,0.616667
124004,Sherbournia ailarama,10.4333,0.816667
124005,Sherbournia ailarama,10.9,0.95
124006,Sherbournia ailarama,11.75,-1.25
124008,Sherbournia ailarama,11.4167,-1.71667
124009,Sherbournia ailarama,11.435,-1.43333
124011,Sherbournia ailarama,10.7363,3.09958
124012,Sherbournia ailarama,10.6438,2.35125
124013,Sherbournia ailarama,11.75,-1.25
124015,Sherbournia ailarama,10.7333,3.1
124016,Sherbournia ailarama,11.3792,-1.70717
124020,Sherbournia ailarama,11.753,-1.67317
124605,Trichostephanus gabonensis,9.85,-1.91667
124606,Trichostephanus acuminatus,12.0833,-0.966667
124607,Trichostephanus gabonensis,10,-2
124626,Aporrhiza lastoursvillensis,11.3833,0.7
124729,Laccodiscus klaineanus,11.7,-0.6
124730,Laccodiscus klaineanus,10.8333,-0.416667
124839,Laccodiscus spinulosodentatus,10.0333,3
124840,Laccodiscus klaineanus,9.98333,2.88333
124841,Laccodiscus klaineanus,9.93333,2.93333
124803,Laccodiscus klaineanus,12.1333,-1.53333
124804,Laccodiscus spinulosodentatus,12.3667,-1.08333
124805,Laccodiscus spinulosodentatus,11.5833,1.58333
124807,Laccodiscus klaineanus,9.91667,-1.91667
124808,Laccodiscus klaineanus,9.96667,-1.9
124959,Lecomtedoxa nogo,9.48333,0.416667
124960,Lecomtedoxa nogo,9.83333,-1.91667
124961,Lecomtedoxa biraudii,9.86667,-1.91667
124962,Lecomtedoxa nogo,10.1667,0.333333
124963,Lecomtedoxa biraudii,9.83333,-1.91667
124964,Lecomtedoxa nogo,9.93333,-2.7
124931,Chrysophyllum ogoouense,10.75,-0.116667
124932,Chrysophyllum ogoouense,12.7,-0.833333
124933,Chrysophyllum ogoouense,12.8667,0.583333
124934,Chrysophyllum ogoouense,10.5833,-0.366667
124935,Chrysophyllum ogoouense,10.25,-1
124936,Chrysophyllum ogoouense,12.1833,0.366667
124937,Chrysophyllum ogoouense,12.8,0.5
124938,Chrysophyllum ogoouense,12.8,0.5
124939,Chrysophyllum ogoouense,10.0333,-1.16667
124943,Chrysophyllum ogoouense,11.9333,-0.1
124944,Chrysophyllum ogoouense,12.75,0.5
124946,Lecomtedoxa nogo,9.25,-1.56667
124075,Tarenna jolinonii,10.7333,-2.55
124076,Tarenna jolinonii,11.3667,0.733333
124077,Tarenna calliblepharis,13.1979,1.10065
124078,Tarenna calliblepharis,13.1979,1.10065
124079,Tarenna jolinonii,9.91667,-1.91667
124080,Tarenna jolinonii,9.88333,-1.78333
124081,Tarenna jolinonii,9.83333,-1.91667
124082,Tarenna jolinonii,10.75,-0.083333
124083,Tarenna jolinonii,9.76667,-1.9
124084,Tarenna jolinonii,11.9167,-0.683333
124085,Tarenna jolinonii,10.495,-2.37833
124086,Tarenna jolinonii,10.0167,-0.2
124087,Tarenna jolinonii,9.95,-1.9
124089,Tarenna jolinonii,13.6039,-2.74694
